9.298499999999999543e-01;9.298499999999999543e-01;9.298499999999999543e-01
9.435000000000000053e-01;9.435000000000000053e-01;9.435000000000000053e-01
9.435000000000000053e-01;9.435000000000000053e-01;9.435000000000000053e-01
